Frequency,S11_Magnitude,
5809365111,-14.56010172,
5810698222,-15.03626553,
5812031333,-15.63328026,
5813364444,-16.39260234,
5814697555,-17.23117648,
5816030666,-18.23408025,
5817363777,-19.61014491,
5818696888,-21.24818665,
5820030000,-23.01669444,
5821363111,-25.23812165,
5822696222,-27.78252614,
5824029333,-30.4356743,
5825362444,-29.9949579,
5826695555,-27.59274173,
5828028666,-25.06371511,
5829361777,-23.21550329,
5830694888,-21.12749014,
5832028000,-19.75753666,
5833361111,-18.98413971,
5834694222,-18.17149818,
5836027333,-17.58166566,
5837360444,-16.86772964,
5838693555,-16.45575233,
5840026666,-16.18814114,
5841359777,-16.10536337,
5842692888,-16.08194706,
5844026000,-16.00275643,
5845359111,-16.04674155,
5846692222,-16.30148496,
5848025333,-16.56596236,
5849358444,-16.95231728,
5850691555,-17.25520694,
5852024666,-17.91798912,
5853357777,-18.90024934,
5854690888,-19.7203609,
5856024000,-20.78135508,
5857357111,-22.0332975,
5858690222,-23.49964631,
5860023333,-25.16019715,
5861356444,-27.72001526,
5862689555,-28.7021111,
5864022666,-28.467511,
5865355777,-27.05980746,
5866688888,-25.28284333,
5868022000,-23.31767238,
5869355111,-21.76425942,
5870688222,-20.50146578,
5872021333,-19.4114599,
5873354444,-18.43295348,
5874687555,-17.85244879,
5876020666,-17.14935448,
5877353777,-16.6876963,
5878686888,-16.30259599,
5880020000,-15.89221124,
5881353111,-15.63168727,
5882686222,-15.56517358,
5884019333,-15.43782342,
5885352444,-15.45071338,
5886685555,-15.63304239,
5888018666,-15.68764374,
5889351777,-15.94596622,
5890684888,-16.38072974,
5892018000,-16.8677127,
5893351111,-17.42532428,
5894684222,-18.25378011,
5896017333,-19.17461984,
5897350444,-20.35664464,
5898683555,-21.68340103,
5900016666,-23.3662175,
5901349777,-26.10361061,
5902682888,-29.27098341,
5904016000,-34.73850126,
5905349111,-37.42649416,
5906682222,-31.79634626,
5908015333,-27.53379311,
5909348444,-24.54556612,
5910681555,-22.3680154,
5912014666,-20.81275327,
5913347777,-19.49787558,
5914680888,-18.4558408,
5916014000,-17.69533989,
5917347111,-16.96789182,
5918680222,-16.39091521,
5920013333,-15.93200342,
5921346444,-15.54383551,
5922679555,-15.25413962,
5924012666,-15.00916528,
5925345777,-14.81511107,
5926678888,-14.86895449,
5928012000,-14.9096828,
5929345111,-14.96786302,
5930678222,-15.06805362,
5932011333,-15.25253396,
5933344444,-15.60580776,
5934677555,-15.92774352,
5936010666,-16.31889382,
5937343777,-16.8297402,
5938676888,-17.32910599,
5940010000,-18.13621612,
5941343111,-18.99952678,
5942676222,-19.72777317,
5944009333,-20.80419958,
5945342444,-22.34078666,
5946675555,-23.71737416,
5948008666,-25.91901322,
5949341777,-28.39562449,
5950674888,-30.72075971,
5952008000,-33.17176401,
5953341111,-35.46114286,
5954674222,-33.722802,
5956007333,-30.24952612,
5957340444,-28.14391388,
5958673555,-26.76459975,
5960006666,-25.16156742,
5961339777,-23.98580682,
5962672888,-23.23469151,
5964006000,-21.91488265,
5965339111,-21.78978037,
5966672222,-21.00525973,
5968005333,-20.7507519,
5969338444,-20.37180948,
5970671555,-20.21039187,
5972004666,-19.78331252,
5973337777,-19.62010672,
5974670888,-19.4654211,
5976004000,-19.29506221,
5977337111,-19.26097254,
5978670222,-19.07461355,
5980003333,-18.92312287,
5981336444,-18.85277027,
5982669555,-18.72746947,
5984002666,-18.62225413,
5985335777,-18.59517347,
5986668888,-18.52106702,
5988002000,-18.54206185,
5989335111,-18.55772575,
5990668222,-18.63781446,
5992001333,-18.68404968,
5993334444,-18.78519402,
5994667555,-18.88159899,
5996000666,-19.04796597,
5997333777,-19.33174658,
5998666888,-19.67793568,
6000000000,-19.81203218,
